School,Legacy ID,sid
Robert Morris College,5295,U2Nob29sLTUyOTU=
Strayer University,5296,U2Nob29sLTUyOTY=
Everest University (was Florida Metropolitan),5297,U2Nob29sLTUyOTc=
Osgoode Hall Law School,5298,U2Nob29sLTUyOTg=
PCI Health Training Center,5299,U2Nob29sLTUyOTk=
Reformed Bible College,5300,U2Nob29sLTUzMDA=
Great Lakes Christian College,5301,U2Nob29sLTUzMDE=
Yorkville University - Fredericton,5302,U2Nob29sLTUzMDI=
Strayer University,5303,U2Nob29sLTUzMDM=
Baptist Bible College,5304,U2Nob29sLTUzMDQ=
Emory University School of Law,5305,U2Nob29sLTUzMDU=
Livingstone College,5306,U2Nob29sLTUzMDY=
Loyola University New Orleans College of Law,5307,U2Nob29sLTUzMDc=
Alliant International University - LA,5308,U2Nob29sLTUzMDg=
National College,5309,U2Nob29sLTUzMDk=
Community College of Rhode Island,5310,U2Nob29sLTUzMTA=
Watson School of Biological Sciences,5311,U2Nob29sLTUzMTE=
Central Christian College of the Bible,5312,U2Nob29sLTUzMTI=
Argosy University,5313,U2Nob29sLTUzMTM=
St. Catherine University,5314,U2Nob29sLTUzMTQ=
Webster University,5315,U2Nob29sLTUzMTU=
Lutheran School of Theology at Chicago,5316,U2Nob29sLTUzMTY=
Bushnell University (formerly Northwest Christian University),5317,U2Nob29sLTUzMTc=
Seminole State College,5318,U2Nob29sLTUzMTg=
ITT Technical Institute - Tampa,5319,U2Nob29sLTUzMTk=
Life Chiropractic College West,5320,U2Nob29sLTUzMjA=
DeVry University,5321,U2Nob29sLTUzMjE=
Oulton College,5322,U2Nob29sLTUzMjI=
University of Phoenix,5323,U2Nob29sLTUzMjM=
Jarvis Christian College,5324,U2Nob29sLTUzMjQ=
College Communautaire du Nouveau-Brunswick,5325,U2Nob29sLTUzMjU=
Indiana Wesleyan University - Cleveland,5326,U2Nob29sLTUzMjY=
Cranbrook Academy of Art,5327,U2Nob29sLTUzMjc=
Delaware College of Art and Design,5328,U2Nob29sLTUzMjg=
University of Detroit Mercy Law,5329,U2Nob29sLTUzMjk=
St. Francis School of Nursing,5330,U2Nob29sLTUzMzA=
ECPI University,5331,U2Nob29sLTUzMzE=
Marian University,5332,U2Nob29sLTUzMzI=
Institute of Culinary Education,5333,U2Nob29sLTUzMzM=
Pacific College of Oriental Medicine,5334,U2Nob29sLTUzMzQ=
Keller Graduate School of Management,5335,U2Nob29sLTUzMzU=
Central Georgia Technical College,5337,U2Nob29sLTUzMzc=
Webster University,5338,U2Nob29sLTUzMzg=
Marshall B. Ketchum University,5339,U2Nob29sLTUzMzk=
Institute of World Politics,5340,U2Nob29sLTUzNDA=
Strayer University - Delaware County,5341,U2Nob29sLTUzNDE=
Los Angeles County College of Nursing,5342,U2Nob29sLTUzNDI=
DeVry University - Philadelphia,5343,U2Nob29sLTUzNDM=
Colorado Mountain College: Breckenridge,5344,U2Nob29sLTUzNDQ=
Keller Graduate School of Management,5345,U2Nob29sLTUzNDU=
CDI College Business- Technology- Health Care,5346,U2Nob29sLTUzNDY=
Gordon-Conwell Theological Seminary,5347,U2Nob29sLTUzNDc=
Axia College,5348,U2Nob29sLTUzNDg=
Patten University,5349,U2Nob29sLTUzNDk=
DeVry University,5351,U2Nob29sLTUzNTE=
Chapman University - Rinker Health Science Campus,5352,U2Nob29sLTUzNTI=
San Diego State University - Imperial Valley,5353,U2Nob29sLTUzNTM=
Wilfrid Laurier University - Brantford,5355,U2Nob29sLTUzNTU=
Florida College of Natural Health,5356,U2Nob29sLTUzNTY=
Texas A&M University-San Antonio,5357,U2Nob29sLTUzNTc=
New York School of Interior Design,5358,U2Nob29sLTUzNTg=
Des Moines Area Community College - Urban,5359,U2Nob29sLTUzNTk=
Keiser University,5360,U2Nob29sLTUzNjA=
Union County College,5361,U2Nob29sLTUzNjE=
ITT Technical Institute: Oxnard,5362,U2Nob29sLTUzNjI=
Chapman University College,5363,U2Nob29sLTUzNjM=
Graduate Faculty of Political and Social Science,5364,U2Nob29sLTUzNjQ=
Webster University Space Coast,5365,U2Nob29sLTUzNjU=
Long Island University - Rockland Campus,5366,U2Nob29sLTUzNjY=
Vermont College of Fine Arts,5367,U2Nob29sLTUzNjc=
Nova Scotia Community College Kingstec,5368,U2Nob29sLTUzNjg=
Art Institute of Charlotte,5369,U2Nob29sLTUzNjk=
University of Texas Southwestern Medical Center,5370,U2Nob29sLTUzNzA=
State Technical College of Missouri,5371,U2Nob29sLTUzNzE=
Deaconess College of Nursing,5372,U2Nob29sLTUzNzI=
New York Film Academy,5373,U2Nob29sLTUzNzM=
Strayer University,5374,U2Nob29sLTUzNzQ=
Pacific Western University,5375,U2Nob29sLTUzNzU=
Ryokan College,5376,U2Nob29sLTUzNzY=
Stuart Graduate School of Business - IIT,5377,U2Nob29sLTUzNzc=
Nova Southeastern University,5378,U2Nob29sLTUzNzg=
Campus Alberta,5379,U2Nob29sLTUzNzk=
Miami International University of Art & Design,5380,U2Nob29sLTUzODA=
Hinds Community College,5381,U2Nob29sLTUzODE=
New York Academy of Art,5382,U2Nob29sLTUzODI=
Wharton County Junior College,5383,U2Nob29sLTUzODM=
Business & Technology College,5384,U2Nob29sLTUzODQ=
University of Phoenix - Mountlake Terrace,5385,U2Nob29sLTUzODU=
Chapman University College - Antelope Valley,5386,U2Nob29sLTUzODY=
Brooklyn Law School,5387,U2Nob29sLTUzODc=
Central Washington University - Pierce County,5388,U2Nob29sLTUzODg=
ITT Technical Institute: Sylmar,5389,U2Nob29sLTUzODk=
Pennsylvania State University - Dickinson School of Law,5390,U2Nob29sLTUzOTA=
Thomas University,5391,U2Nob29sLTUzOTE=
Northern Virginia Community College - Medical,5392,U2Nob29sLTUzOTI=
South Florida Bible College,5393,U2Nob29sLTUzOTM=
University of the Pacific - Dentistry,5394,U2Nob29sLTUzOTQ=
California College of Podiatric Medicine,5395,U2Nob29sLTUzOTU=
Keiser University,5396,U2Nob29sLTUzOTY=
Barnes Jewish College - Goldfarb School of Nursing,5397,U2Nob29sLTUzOTc=
Garrett-Evangelical Theological Seminary,5398,U2Nob29sLTUzOTg=
Metropolitan State University,5399,U2Nob29sLTUzOTk=
University of Central Florida,5400,U2Nob29sLTU0MDA=
The Universities at Shady Grove,5401,U2Nob29sLTU0MDE=
George Washington University Law School,5402,U2Nob29sLTU0MDI=
Purdue University Global (was Kaplan University),5403,U2Nob29sLTU0MDM=
Mayo Clinic College of Medicine,5404,U2Nob29sLTU0MDQ=
Assemblies of God Theological Seminary,5405,U2Nob29sLTU0MDU=
Erwin Technical College,5406,U2Nob29sLTU0MDY=
Pepperdine University School of Law,5407,U2Nob29sLTU0MDc=
Long Island University - Westchester,5408,U2Nob29sLTU0MDg=
St. Vladimir's Orthodox Theological Seminary,5409,U2Nob29sLTU0MDk=
Holy Trinity Orthodox Seminary,5410,U2Nob29sLTU0MTA=
University of the Pacific McGeorge School of Law,5411,U2Nob29sLTU0MTE=
Washington Alexandria Architecture Center,5412,U2Nob29sLTU0MTI=
Davenport University,5413,U2Nob29sLTU0MTM=
Troy State University - Florida & Western Region,5414,U2Nob29sLTU0MTQ=
Columbia College,5415,U2Nob29sLTU0MTU=
University of Phoenix,5416,U2Nob29sLTU0MTY=
University of Phoenix,5417,U2Nob29sLTU0MTc=
Northeastern State University,5418,U2Nob29sLTU0MTg=
Catholic Theological Union,5419,U2Nob29sLTU0MTk=
University of New Mexico,5420,U2Nob29sLTU0MjA=
Muhlenberg School of Nursing,5421,U2Nob29sLTU0MjE=
University of Phoenix,5422,U2Nob29sLTU0MjI=
Olds College,5423,U2Nob29sLTU0MjM=
Strayer University,5424,U2Nob29sLTU0MjQ=
Southern California University of Health Sciences,5425,U2Nob29sLTU0MjU=
Lake-Sumter State College,5426,U2Nob29sLTU0MjY=
Grantham University,5427,U2Nob29sLTU0Mjc=
Art Institute of Las Vegas,5428,U2Nob29sLTU0Mjg=
Everest Institute,5429,U2Nob29sLTU0Mjk=
International Academy of Design and Technology,5430,U2Nob29sLTU0MzA=
Iowa Lakes Community College,5431,U2Nob29sLTU0MzE=
Davenport University,5432,U2Nob29sLTU0MzI=
Des Moines Area Community College,5433,U2Nob29sLTU0MzM=
Robert Morris College - Lake County Campus,5434,U2Nob29sLTU0MzQ=
ITT Technical Institute -Canton,5435,U2Nob29sLTU0MzU=
University of British Columbia - Okanagan,5436,U2Nob29sLTU0MzY=
Career Campus,5437,U2Nob29sLTU0Mzc=
Algonquin College,5438,U2Nob29sLTU0Mzg=
National University of Health Sciences,5439,U2Nob29sLTU0Mzk=
University of Phoenix,5440,U2Nob29sLTU0NDA=
Northwestern University School of Law,5441,U2Nob29sLTU0NDE=
National American University,5442,U2Nob29sLTU0NDI=
Texas A&M University School of Law,5443,U2Nob29sLTU0NDM=
Madera Community College,5444,U2Nob29sLTU0NDQ=
Colgate Rochester Crozer Divinity School,5445,U2Nob29sLTU0NDU=
Ave Maria School of Law,5446,U2Nob29sLTU0NDY=
Cambridge College of Technology,5447,U2Nob29sLTU0NDc=
Palmer College of Chiropractic Florida,5448,U2Nob29sLTU0NDg=
Minnesota State College - Southeast Technical,5449,U2Nob29sLTU0NDk=
Middlebury College: Bread Loaf School,5450,U2Nob29sLTU0NTA=
Bread Loaf School of English,5451,U2Nob29sLTU0NTE=
Boston University Goldman School of Dental Medicine,5452,U2Nob29sLTU0NTI=
Branford Hall Career Institute,5453,U2Nob29sLTU0NTM=
University of Phoenix,5454,U2Nob29sLTU0NTQ=
East Georgia State College - Statesboro Center,5455,U2Nob29sLTU0NTU=
American InterContinental University,5456,U2Nob29sLTU0NTY=
Strayer University,5457,U2Nob29sLTU0NTc=
Strayer University,5458,U2Nob29sLTU0NTg=
University of Georgia Gwinnett,5459,U2Nob29sLTU0NTk=
College America,5460,U2Nob29sLTU0NjA=
Widener University School of Law,5461,U2Nob29sLTU0NjE=
Minnesota West Community and Technical College,5462,U2Nob29sLTU0NjI=
Eastern Virginia Medical School,5463,U2Nob29sLTU0NjM=
Bowling Green State University,5464,U2Nob29sLTU0NjQ=
Vancouver Premier College,5465,U2Nob29sLTU0NjU=
Columbia College of Missouri,5466,U2Nob29sLTU0NjY=
SMU - Southern Methodist University - Dedman School of Law,5467,U2Nob29sLTU0Njc=
Art Institute of Vancouver,5468,U2Nob29sLTU0Njg=
Herzing College,5469,U2Nob29sLTU0Njk=
CUNY Graduate Center,5470,U2Nob29sLTU0NzA=
Argosy University,5471,U2Nob29sLTU0NzE=
Trinity Washington University,5472,U2Nob29sLTU0NzI=
Johnson & Wales University,5473,U2Nob29sLTU0NzM=
University of Oklahoma - Tulsa,5474,U2Nob29sLTU0NzQ=
Fashion Institute of Design and Merchandising,5475,U2Nob29sLTU0NzU=
Everest University (was Florida Metropolitan),5476,U2Nob29sLTU0NzY=
Tarleton State University - Central Texas,5477,U2Nob29sLTU0Nzc=
ITT Technical Institute - Murray,5478,U2Nob29sLTU0Nzg=
Connecticut Culinary Institute,5479,U2Nob29sLTU0Nzk=
University of Phoenix,5480,U2Nob29sLTU0ODA=
Nashville State Community College,5481,U2Nob29sLTU0ODE=
Siena Heights University,5482,U2Nob29sLTU0ODI=
Northwood Technical College,5483,U2Nob29sLTU0ODM=
University Of Phoenix,5484,U2Nob29sLTU0ODQ=
DePaul College of Law,5485,U2Nob29sLTU0ODU=
St. John's University School of Law,5486,U2Nob29sLTU0ODY=
Ave Maria University,5487,U2Nob29sLTU0ODc=
CDI College,5488,U2Nob29sLTU0ODg=
University of Alaska - Southeast,5489,U2Nob29sLTU0ODk=
University of Phoenix - Tacoma,5490,U2Nob29sLTU0OTA=
Calvary Baptist Theological Seminary,5491,U2Nob29sLTU0OTE=
Mississippi State University College of Veterinary,5492,U2Nob29sLTU0OTI=
General Theological Seminary of the Episcopal Chur,5493,U2Nob29sLTU0OTM=
Des Moines Area Community College - West,5494,U2Nob29sLTU0OTQ=
Trinity Lutheran Seminary,5495,U2Nob29sLTU0OTU=
Lawrence College,5496,U2Nob29sLTU0OTY=
Penn View Bible Institute,5497,U2Nob29sLTU0OTc=
Community College of Rhode Island,5498,U2Nob29sLTU0OTg=
University of Maine School of Law,5499,U2Nob29sLTU0OTk=
ECPI University,5500,U2Nob29sLTU1MDA=
USMC Officer Candidates School,5501,U2Nob29sLTU1MDE=
Breyer State University,5502,U2Nob29sLTU1MDI=
Albers School of Business & Economics,5503,U2Nob29sLTU1MDM=
Oakland City University - Bedford,5504,U2Nob29sLTU1MDQ=
Neumont College of Computer Science,5505,U2Nob29sLTU1MDU=
Boston Baptist College,5506,U2Nob29sLTU1MDY=
USC School of Pharmacy,5507,U2Nob29sLTU1MDc=
Ross Medical Education Center (all campuses),5508,U2Nob29sLTU1MDg=
Calhoun Community College.,5509,U2Nob29sLTU1MDk=
Pacific Audio Visual Institute,5510,U2Nob29sLTU1MTA=
Fashion Institute of Design and Merchandising,5511,U2Nob29sLTU1MTE=
National University - Los Angeles,5513,U2Nob29sLTU1MTM=
Roane State Community College,5514,U2Nob29sLTU1MTQ=
Butler Community College,5515,U2Nob29sLTU1MTU=
University of Arizona South,5516,U2Nob29sLTU1MTY=
Lyme Academy College of Fine Arts,5517,U2Nob29sLTU1MTc=
Gateway Community and Technical College,5518,U2Nob29sLTU1MTg=
BMSI Massage Institute,5519,U2Nob29sLTU1MTk=
CDI College - Victoria,5520,U2Nob29sLTU1MjA=
Northwest Community College,5522,U2Nob29sLTU1MjI=
Assiniboine Community College - Winnipeg,5523,U2Nob29sLTU1MjM=
Mayo Clinic College of Medicine,5524,U2Nob29sLTU1MjQ=
DeVry University,5525,U2Nob29sLTU1MjU=
Concordia Theological Seminary,5526,U2Nob29sLTU1MjY=
Sheridan College - Gillette,5527,U2Nob29sLTU1Mjc=
Heart of Georgia Technical College,5528,U2Nob29sLTU1Mjg=
Columbia College,5529,U2Nob29sLTU1Mjk=
United Education Institute,5530,U2Nob29sLTU1MzA=
Atlantic Business College,5531,U2Nob29sLTU1MzE=
University of Phoenix - South Coast,5532,U2Nob29sLTU1MzI=
University of Phoenix - La Mirada,5533,U2Nob29sLTU1MzM=
DeVry University - South Florida,5534,U2Nob29sLTU1MzQ=
West Georgia Technical College,5535,U2Nob29sLTU1MzU=
College of New Rochelle,5536,U2Nob29sLTU1MzY=
Westwood College,5537,U2Nob29sLTU1Mzc=
National Theatre School of Canada,5538,U2Nob29sLTU1Mzg=
Webster University,5539,U2Nob29sLTU1Mzk=
Chapman University College,5540,U2Nob29sLTU1NDA=
Northwest Community College,5541,U2Nob29sLTU1NDE=
University College of Bangor,5542,U2Nob29sLTU1NDI=
Western Illinois University - Quad Cities,5543,U2Nob29sLTU1NDM=
Embry-Riddle Aeronautical University,5544,U2Nob29sLTU1NDQ=
Cambridge College,5545,U2Nob29sLTU1NDU=
Fordham University - College of Liberal Studies,5546,U2Nob29sLTU1NDY=
Kenai Peninsula College,5547,U2Nob29sLTU1NDc=
Graduate School of Biomedical Sciences,5548,U2Nob29sLTU1NDg=
Boalt Hall School of Law,5549,U2Nob29sLTU1NDk=
William Carey University,5550,U2Nob29sLTU1NTA=
College of New Caledonia,5551,U2Nob29sLTU1NTE=
Specs Howard School of Broadcast Arts,5552,U2Nob29sLTU1NTI=
Trinity College and Seminary,5553,U2Nob29sLTU1NTM=
Johns Hopkins Engineering Programs (all campuses),5554,U2Nob29sLTU1NTQ=
University of St. Thomas School of Law,5555,U2Nob29sLTU1NTU=
Troy University,5556,U2Nob29sLTU1NTY=
Harvard School of Public Health,5557,U2Nob29sLTU1NTc=
Curtis Institute of Music,5558,U2Nob29sLTU1NTg=
New Brunswick College of Craft and Design,5559,U2Nob29sLTU1NTk=
Atlantic Veterinary College,5560,U2Nob29sLTU1NjA=
Northwest-Shoals Community College,5561,U2Nob29sLTU1NjE=
University of Guelph: Ridgetown,5562,U2Nob29sLTU1NjI=
Keller Graduate School of Management - Dallas,5563,U2Nob29sLTU1NjM=
ECPI University,5564,U2Nob29sLTU1NjQ=
Daymar College,5565,U2Nob29sLTU1NjU=
Fountainhead College of Technology,5566,U2Nob29sLTU1NjY=
University of Central Florida,5567,U2Nob29sLTU1Njc=
University of North Georgia - Oconee,5568,U2Nob29sLTU1Njg=
West Coast College of Massage Therapy,5569,U2Nob29sLTU1Njk=
International Bible College,5570,U2Nob29sLTU1NzA=
Gibbs College,5571,U2Nob29sLTU1NzE=
Pennsylvania College of Health Sciences,5572,U2Nob29sLTU1NzI=
Watkins College of Art and Design,5573,U2Nob29sLTU1NzM=
Eastwick College,5574,U2Nob29sLTU1NzQ=
Westwood College,5575,U2Nob29sLTU1NzU=
Thomas More College of Liberal Arts,5576,U2Nob29sLTU1NzY=
Davis Technology College,5577,U2Nob29sLTU1Nzc=
L.E. Fletcher Technical Community College,5578,U2Nob29sLTU1Nzg=
Herzing College,5579,U2Nob29sLTU1Nzk=
Cambridge School of Culinary Arts,5580,U2Nob29sLTU1ODA=
Sterling College,5581,U2Nob29sLTU1ODE=
Keller Graduate School of Management,5582,U2Nob29sLTU1ODI=
Webster University - San Antonio,5583,U2Nob29sLTU1ODM=
Crummer Graduate School of Business,5584,U2Nob29sLTU1ODQ=
Metropolitan College of New York,5585,U2Nob29sLTU1ODU=
Argosy University - Twin Cities,5586,U2Nob29sLTU1ODY=
Carrington College,5587,U2Nob29sLTU1ODc=
University of Phoenix - Dunwoody,5588,U2Nob29sLTU1ODg=
Los Angeles Film School,5589,U2Nob29sLTU1ODk=
Penn Commercial Business & Tech,5590,U2Nob29sLTU1OTA=
Medical University of Ohio,5591,U2Nob29sLTU1OTE=
St. Gregory's University,5592,U2Nob29sLTU1OTI=
Stetson University College of Law,5593,U2Nob29sLTU1OTM=
University of West Los Angeles,5594,U2Nob29sLTU1OTQ=
Cittone Institute,5595,U2Nob29sLTU1OTU=
Concorde Career College,5596,U2Nob29sLTU1OTY=
Southside Regional Medical Center School of Nursing,5597,U2Nob29sLTU1OTc=
Institute of Indigenous Government,5598,U2Nob29sLTU1OTg=
Florida Atlantic University - Treasure Coast,5599,U2Nob29sLTU1OTk=
Career Point Institute,5600,U2Nob29sLTU2MDA=
Fordham University Graduate School of Social Service,5601,U2Nob29sLTU2MDE=
Excelsior College,5602,U2Nob29sLTU2MDI=
High-Tech Institute,5603,U2Nob29sLTU2MDM=
Universite de Moncton,5604,U2Nob29sLTU2MDQ=
Louisiana Baptist University,5605,U2Nob29sLTU2MDU=
Church of God Theological Seminary,5606,U2Nob29sLTU2MDY=
New College of California,5607,U2Nob29sLTU2MDc=
Preston University,5608,U2Nob29sLTU2MDg=
Kaplan University,5609,U2Nob29sLTU2MDk=
Riverland Community College,5610,U2Nob29sLTU2MTA=
Bryan College of Court Reporting,5611,U2Nob29sLTU2MTE=
Columbia University Medical Center,5612,U2Nob29sLTU2MTI=
Central Piedmont Community College,5613,U2Nob29sLTU2MTM=
Manitoba Institute of Trades and Technology,5614,U2Nob29sLTU2MTQ=
University of Alaska - Southeast,5615,U2Nob29sLTU2MTU=
Lord Fairfax Community College - Fauquier,5616,U2Nob29sLTU2MTY=
University of Iowa College of Dentistry,5617,U2Nob29sLTU2MTc=
Brevard Community College,5618,U2Nob29sLTU2MTg=
National-Louis University,5619,U2Nob29sLTU2MTk=
National Louis University,5620,U2Nob29sLTU2MjA=
National-Louis University,5621,U2Nob29sLTU2MjE=
National-Louis University,5622,U2Nob29sLTU2MjI=
Palm Beach State College - Belle Glade,5623,U2Nob29sLTU2MjM=
British Columbia Institute of Technology,5624,U2Nob29sLTU2MjQ=
University of Phoenix,5625,U2Nob29sLTU2MjU=
Remington College,5626,U2Nob29sLTU2MjY=
Conservatoire de musique de Quebec,5627,U2Nob29sLTU2Mjc=
American College of Law,5628,U2Nob29sLTU2Mjg=
Draughons Junior College,5629,U2Nob29sLTU2Mjk=
St. Stephen's University,5630,U2Nob29sLTU2MzA=
Pima Medical Institute,5631,U2Nob29sLTU2MzE=
Robert Morris College - O'Hare,5632,U2Nob29sLTU2MzI=
Touro University,5633,U2Nob29sLTU2MzM=
Universal Technical Institute,5634,U2Nob29sLTU2MzQ=
Bow Valley College,5635,U2Nob29sLTU2MzU=
Lane College,5636,U2Nob29sLTU2MzY=
Columbia University School of Social Work,5637,U2Nob29sLTU2Mzc=
Ridgewater College,5638,U2Nob29sLTU2Mzg=
UMDNJ School of Nursing,5639,U2Nob29sLTU2Mzk=
Central Baptist Theological Seminary,5640,U2Nob29sLTU2NDA=
Western Seminary,5641,U2Nob29sLTU2NDE=
Carroll School of Management - Boston College,5642,U2Nob29sLTU2NDI=
Strayer University,5643,U2Nob29sLTU2NDM=
Baker College of Cass City,5644,U2Nob29sLTU2NDQ=
Blue Mountain College,5645,U2Nob29sLTU2NDU=
American University Washington College of Law,5646,U2Nob29sLTU2NDY=
Chipola College,5647,U2Nob29sLTU2NDc=
Westwood College - Los Angeles,5648,U2Nob29sLTU2NDg=
Wayne State University School of Medicine,5649,U2Nob29sLTU2NDk=
DeVry University,5650,U2Nob29sLTU2NTA=
APLUS Institute,5651,U2Nob29sLTU2NTE=
Argosy University- Atlanta (GSPP),5652,U2Nob29sLTU2NTI=
George Mason University,5653,U2Nob29sLTU2NTM=
George Mason University,5654,U2Nob29sLTU2NTQ=
South University,5655,U2Nob29sLTU2NTU=
NewSchool of Architecture and Design,5656,U2Nob29sLTU2NTY=
Alaska Bible College,5657,U2Nob29sLTU2NTc=
Nyack College Manhattan,5658,U2Nob29sLTU2NTg=
Nova Scotia Community College: Akerley,5659,U2Nob29sLTU2NTk=
Master's College & Seminary,5660,U2Nob29sLTU2NjA=
American Musical and Dramatic Academy,5661,U2Nob29sLTU2NjE=
Virginia International University,5662,U2Nob29sLTU2NjI=
Northwestern State University College of Nursing,5663,U2Nob29sLTU2NjM=
Cuyahoga Community College,5664,U2Nob29sLTU2NjQ=
UIC College of Medicine,5665,U2Nob29sLTU2NjU=
UIC College of Medicine,5666,U2Nob29sLTU2NjY=
UIC College of Medicine,5667,U2Nob29sLTU2Njc=
UIC College of Medicine,5668,U2Nob29sLTU2Njg=
Rowan College at Burlington County,5669,U2Nob29sLTU2Njk=
Ozarks Technical Community College,5670,U2Nob29sLTU2NzA=
ITT Technical Institute: Hillard,5671,U2Nob29sLTU2NzE=
Columbia University Graduate School of Journalism,5672,U2Nob29sLTU2NzI=
New York University - School of Professional Studies,5673,U2Nob29sLTU2NzM=
Northeastern University School of Law,5674,U2Nob29sLTU2NzQ=
McCann School of Business,5675,U2Nob29sLTU2NzU=
New York Conservatory for Dramatic Arts,5676,U2Nob29sLTU2NzY=
University of Alaska - Kachemak Bay,5677,U2Nob29sLTU2Nzc=
College of New Rochelle - Rosa Parks Campus,5678,U2Nob29sLTU2Nzg=
Ilisagvik College,5679,U2Nob29sLTU2Nzk=
International Academy of Design and Technology,5680,U2Nob29sLTU2ODA=
Virginia Tech - National Capital Region (all),5681,U2Nob29sLTU2ODE=
Rush University,5682,U2Nob29sLTU2ODI=
Lutheran Theological Seminary,5683,U2Nob29sLTU2ODM=
University of St. Michael's College in the University of Toronto,5684,U2Nob29sLTU2ODQ=
